timestamp,time_s,force_g,position,strain,top_platen,sample_top,bottom_platen,orig_top_platen,orig_sample_top,orig_bottom_platen
00:01:01.721,61.721000000000004,450,1917,23.155216284987276,1751,0,2053,1489,1642,2035
00:01:02.111,62.111,451,1917,23.155216284987276,1751,0,2053,1489,1642,2035
00:01:02.501,62.501,450,1917,23.409669211195933,1754,0,2055,1489,1642,2035
00:01:02.885,62.885,451,1917,23.409669211195933,1754,0,2055,1489,1642,2035
00:01:03.269,63.269,450,1917,23.409669211195933,1754,0,2055,1489,1642,2035
00:01:03.652,63.652,451,1917,23.155216284987276,1752,0,2054,1489,1642,2035
00:01:04.036,64.036,450,1917,22.900763358778633,1752,0,2055,1489,1642,2035
00:01:04.466,64.466,450,1917,23.155216284987276,1752,0,2054,1489,1642,2035
00:01:04.863,64.863,450,1917,23.155216284987276,1752,0,2054,1489,1642,2035
00:01:05.279,65.279,450,1917,23.155216284987276,1752,0,2054,1489,1642,2035
00:01:05.716,65.716,451,1917,22.900763358778633,1752,0,2055,1489,1642,2035
00:01:06.100,66.1,450,1917,22.900763358778633,1752,0,2055,1489,1642,2035
00:01:06.490,66.49,450,1917,23.155216284987276,1752,0,2054,1489,1642,2035
00:01:06.893,66.893,450,1917,23.155216284987276,1752,0,2054,1489,1642,2035
00:01:07.277,67.277,450,1917,23.155216284987276,1752,0,2054,1489,1642,2035
00:01:07.654,67.654,450,1917,23.155216284987276,1752,0,2054,1489,1642,2035
00:01:08.038,68.038,451,1917,23.155216284987276,1752,0,2054,1489,1642,2035
00:01:08.428,68.428,450,1917,23.409669211195933,1753,0,2054,1489,1642,2035
00:01:08.812,68.812,450,1917,23.409669211195933,1753,0,2054,1489,1642,2035
00:01:09.195,69.195,451,1917,23.409669211195933,1753,0,2054,1489,1642,2035
00:01:09.592,69.592,450,1917,23.155216284987276,1752,0,2054,1489,1642,2035
00:01:09.989,69.989,464,1917,23.155216284987276,1752,0,2054,1489,1642,2035
00:01:10.412,70.412,459,1917,23.155216284987276,1752,0,2054,1489,1642,2035
00:01:10.823,70.82300000000001,459,1917,23.409669211195933,1753,0,2054,1489,1642,2035
00:01:11.239,71.239,459,1917,23.409669211195933,1753,0,2054,1489,1642,2035
00:01:11.636,71.636,458,1917,23.409669211195933,1753,0,2054,1489,1642,2035
00:01:12.046,72.04599999999999,459,1917,23.409669211195933,1753,0,2054,1489,1642,2035
00:01:12.430,72.43,459,1917,23.664122137404576,1753,0,2053,1489,1642,2035
00:01:12.814,72.814,458,1917,23.664122137404576,1753,0,2053,1489,1642,2035
00:01:13.204,73.20400000000001,458,1917,23.664122137404576,1754,0,2054,1489,1642,2035
00:01:13.594,73.594,459,1917,24.17302798982189,1754,0,2052,1489,1642,2035
00:01:13.991,73.991,458,1917,24.17302798982189,1754,0,2052,1489,1642,2035
00:01:14.361,74.361,458,1917,24.17302798982189,1754,0,2052,1489,1642,2035
00:01:14.752,74.752,459,1917,24.17302798982189,1754,0,2052,1489,1642,2035
