timestamp,time (s),force,position,strain
00:01:15.177,75.17699999999999,11,93884,90.65077910174152
00:01:15.243,75.243,12,93969,90.65077910174152
00:01:15.580,75.58,25,94385,90.60494958753438
00:01:15.646,75.646,29,94460,90.60494958753438
00:01:15.957,75.957,66,94796,90.55912007332722
00:01:16.023,76.023,77,94867,90.55912007332722
00:01:16.367,76.367,186,95251,91.33822181484877
00:01:16.440,76.44,224,95336,91.33822181484877
00:01:16.764,76.764,469,95755,91.97983501374885
00:01:16.824,76.824,506,95841,91.97983501374885
00:01:17.135,77.135,405,96333,92.25481209899175
00:01:17.208,77.208,322,96450,92.25481209899175
00:01:17.571,77.571,77,97036,91.8423464711274
00:01:17.651,77.651,54,97160,91.8423464711274
00:01:18.001,78.001,15,97668,90.65077910174152
00:01:18.068,78.068,13,97759,90.65077910174152
00:01:18.385,78.385,14,98172,90.60494958753438
00:01:18.458,78.458,16,98263,90.60494958753438
00:01:18.769,78.769,35,98621,90.60494958753438
00:01:18.828,78.828,42,98685,90.60494958753438
00:01:19.159,79.15899999999999,99,99044,90.65077910174152
00:01:19.225,79.225,117,99117,90.65077910174152
00:01:19.549,79.549,269,99494,91.5673693858845
00:01:19.616,79.616,318,99577,91.5673693858845
00:01:19.953,79.953,531,100048,92.16315307057745
00:01:20.019,80.019,517,100150,92.16315307057745
00:01:20.343,80.343,232,100678,92.20898258478461
00:01:20.416,80.416,175,100796,92.20898258478461
00:01:20.734,80.73400000000001,44,101300,91.61319890009166
00:01:20.793,80.793,35,101393,91.61319890009166
00:01:21.098,81.098,13,101822,90.65077910174152
00:01:21.164,81.164,13,101910,90.65077910174152
00:01:21.475,81.475,16,102312,90.60494958753438
00:01:21.547,81.547,18,102401,90.60494958753438
00:01:21.858,81.858,41,102753,90.65077910174152
00:01:21.918,81.918,48,102819,90.65077910174152
00:01:22.255,82.255,116,103188,90.69660861594868
00:01:22.321,82.321,140,103263,90.69660861594868
00:01:22.665,82.66499999999999,333,103669,91.70485792850596
00:01:22.732,82.732,386,103753,91.70485792850596
00:01:23.082,83.082,505,104259,92.20898258478461
00:01:23.148,83.148,459,104374,92.20898258478461
00:01:23.459,83.459,172,104875,92.11732355637031
00:01:23.539,83.539,124,105003,92.11732355637031
00:01:23.883,83.883,28,105530,91.52153987167736
00:01:23.969,83.969,21,105658,91.52153987167736
00:01:24.300,84.3,12,106108,90.65077910174152
00:01:24.379,84.379,12,106210,90.65077910174152
00:01:24.730,84.73,27,106637,90.55912007332722
00:01:24.796,84.79599999999999,31,106712,90.55912007332722
00:01:25.133,85.133,77,107077,90.55912007332722
00:01:25.212,85.212,95,107165,90.55912007332722
00:01:25.563,85.563,231,107565,91.4757103574702
00:01:25.629,85.629,274,107645,91.4757103574702
00:01:25.986,85.986,525,108129,92.11732355637031
00:01:26.059,86.059,528,108237,92.11732355637031
00:01:26.390,86.39,255,108779,92.25481209899175
00:01:26.456,86.456,201,108886,92.25481209899175
00:01:26.800,86.8,45,109437,91.70485792850596
00:01:26.866,86.866,34,109540,91.70485792850596
