timestamp,time_s,force_g,position,strain,top_platen,sample_top,bottom_platen,orig_top_platen,orig_sample_top,orig_bottom_platen
00:00:09.137,9.137,476,1765,34.44444444444444,1876,0,2053,1666,1758,2028
00:00:09.481,9.481,476,1765,34.81481481481481,1877,0,2053,1666,1758,2028
00:00:09.819,9.819,477,1765,35.18518518518519,1878,0,2053,1666,1758,2028
00:00:10.156,10.156,477,1765,35.18518518518519,1878,0,2053,1666,1758,2028
00:00:10.526,10.526,477,1765,35.925925925925924,1879,0,2052,1666,1758,2028
00:00:10.890,10.89,477,1765,36.29629629629629,1880,0,2052,1666,1758,2028
00:00:11.241,11.241,477,1765,36.66666666666667,1880,0,2051,1666,1758,2028
00:00:11.565,11.565,477,1765,37.03703703703704,1881,0,2051,1666,1758,2028
00:00:11.909,11.909,477,1765,37.03703703703704,1881,0,2051,1666,1758,2028
00:00:12.247,12.247,477,1765,37.40740740740741,1882,0,2051,1666,1758,2028
00:00:12.584,12.584,478,1765,37.40740740740741,1882,0,2051,1666,1758,2028
00:00:12.915,12.915,478,1765,37.40740740740741,1882,0,2051,1666,1758,2028
00:00:13.252,13.252,477,1765,37.77777777777778,1883,0,2051,1666,1758,2028
00:00:13.576,13.576,477,1765,37.77777777777778,1883,0,2051,1666,1758,2028
00:00:13.940,13.94,478,1765,41.11111111111111,1892,0,2051,1666,1758,2028
00:00:14.284,14.284,477,1765,38.14814814814815,1884,0,2051,1666,1758,2028
00:00:14.602,14.602,478,1765,41.85185185185185,1893,0,2050,1666,1758,2028
00:00:14.946,14.946,478,1765,54.44444444444444,1927,0,2050,1666,1758,2028
00:00:15.296,15.296,479,1765,53.7037037037037,1927,0,2052,1666,1758,2028
00:00:15.634,15.634,478,1765,60.37037037037037,1945,0,2052,1666,1758,2028
00:00:15.998,15.998,478,1765,54.074074074074076,1928,0,2052,1666,1758,2028
00:00:16.414,16.414,479,1765,38.14814814814815,1885,0,2052,1666,1758,2028
00:00:16.758,16.758,478,1765,38.14814814814815,1885,0,2052,1666,1758,2028
00:00:17.083,17.083,478,1765,38.51851851851852,1886,0,2052,1666,1758,2028
00:00:17.433,17.433,479,1765,38.51851851851852,1886,0,2052,1666,1758,2028
00:00:17.724,17.724,479,1765,38.51851851851852,1886,0,2052,1666,1758,2028
00:00:18.048,18.048,478,1765,38.888888888888886,1886,0,2051,1666,1758,2028
00:00:18.379,18.379,479,1765,38.888888888888886,1886,0,2051,1666,1758,2028
00:00:18.697,18.697,479,1765,38.888888888888886,1886,0,2051,1666,1758,2028
00:00:19.034,19.034,479,1765,751.1111111111111,0,0,0,1666,1758,2028
00:00:19.365,19.365,478,1765,39.25925925925926,1887,0,2051,1666,1758,2028
00:00:19.676,19.676,479,1765,38.888888888888886,1887,0,2052,1666,1758,2028
00:00:20.079,20.079,479,1765,39.25925925925926,1887,0,2051,1666,1758,2028
00:00:20.423,20.423,479,1765,39.25925925925926,1887,0,2051,1666,1758,2028
00:00:20.853,20.853,479,1765,70.37037037037038,1971,0,2051,1666,1758,2028
00:00:21.171,21.171,479,1765,39.629629629629626,1888,0,2051,1666,1758,2028
00:00:21.515,21.515,479,1765,39.629629629629626,1888,0,2051,1666,1758,2028
00:00:21.978,21.978,479,1765,39.629629629629626,1888,0,2051,1666,1758,2028
00:00:22.355,22.355,479,1765,39.629629629629626,1888,0,2051,1666,1758,2028
00:00:22.713,22.713,479,1765,39.629629629629626,1888,0,2051,1666,1758,2028
00:00:23.235,23.235,479,1765,70.74074074074075,1972,0,2051,1666,1758,2028
00:00:23.639,23.639,479,1765,40.0,1889,0,2051,1666,1758,2028
00:00:24.029,24.029,479,1765,40.0,1889,0,2051,1666,1758,2028
00:00:24.452,24.452,480,1765,40.0,1889,0,2051,1666,1758,2028
00:00:24.902,24.902,479,1765,40.0,1889,0,2051,1666,1758,2028
00:00:25.498,25.498,479,1765,40.37037037037037,1890,0,2051,1666,1758,2028
00:00:26.040,26.04,479,1765,40.74074074074075,1890,0,2050,1666,1758,2028
00:00:26.530,26.53,479,1765,77.4074074074074,1987,0,2048,1666,1758,2028
00:00:27.165,27.165,479,1765,39.25925925925926,1890,0,2054,1666,1758,2028
00:00:27.529,27.529,479,1765,70.74074074074075,1975,0,2054,1666,1758,2028
00:00:27.886,27.886,479,1765,70.74074074074075,1975,0,2054,1666,1758,2028
00:00:28.276,28.276,479,1765,70.74074074074075,1975,0,2054,1666,1758,2028
00:00:28.633,28.633,479,1765,72.22222222222223,1975,0,2050,1666,1758,2028
00:00:29.010,29.01,479,1765,72.22222222222223,1975,0,2050,1666,1758,2028
00:00:29.474,29.474,479,1765,71.11111111111111,1976,0,2054,1666,1758,2028
00:00:29.837,29.837,478,1765,71.11111111111111,1976,0,2054,1666,1758,2028
00:00:30.188,30.188,480,1765,71.11111111111111,1976,0,2054,1666,1758,2028
00:00:30.558,30.558,479,1765,71.11111111111111,1976,0,2054,1666,1758,2028
00:00:30.909,30.909,479,1765,71.48148148148148,1977,0,2054,1666,1758,2028
00:00:31.293,31.293,479,1765,71.48148148148148,1977,0,2054,1666,1758,2028
00:00:31.650,31.65,479,1765,71.48148148148148,1977,0,2054,1666,1758,2028
00:00:32.014,32.014,479,1765,71.48148148148148,1977,0,2054,1666,1758,2028
00:00:32.384,32.384,479,1765,71.85185185185185,1978,0,2054,1666,1758,2028
00:00:32.742,32.742,478,1765,71.85185185185185,1978,0,2054,1666,1758,2028
00:00:33.112,33.112,479,1765,71.85185185185185,1978,0,2054,1666,1758,2028
00:00:33.509,33.509,479,1765,71.85185185185185,1978,0,2054,1666,1758,2028
00:00:33.840,33.84,479,1765,72.22222222222223,1979,0,2054,1666,1758,2028
00:00:34.190,34.19,479,1765,72.22222222222223,1979,0,2054,1666,1758,2028
00:00:34.581,34.581,479,1765,72.22222222222223,1979,0,2054,1666,1758,2028
00:00:34.951,34.951,479,1765,72.22222222222223,1979,0,2054,1666,1758,2028
00:00:35.355,35.355,479,1765,72.5925925925926,1980,0,2054,1666,1758,2028
00:00:35.692,35.692,479,1765,72.5925925925926,1980,0,2054,1666,1758,2028
00:00:36.089,36.089,479,1765,72.5925925925926,1980,0,2054,1666,1758,2028
00:00:36.446,36.446,479,1765,72.5925925925926,1980,0,2054,1666,1758,2028
00:00:36.810,36.81,479,1765,72.5925925925926,1980,0,2054,1666,1758,2028
00:00:37.167,37.167,479,1765,72.96296296296296,1981,0,2054,1666,1758,2028
00:00:37.498,37.498,480,1765,72.96296296296296,1981,0,2054,1666,1758,2028
00:00:37.902,37.902,479,1765,751.1111111111111,0,0,0,1666,1758,2028
00:00:38.365,38.365,479,1765,72.96296296296296,1981,0,2054,1666,1758,2028
00:00:38.715,38.715,479,1765,751.1111111111111,0,0,0,1666,1758,2028
00:00:39.112,39.112,479,1765,73.33333333333333,1982,0,2054,1666,1758,2028
00:00:39.536,39.536,479,1765,73.33333333333333,1982,0,2054,1666,1758,2028
00:00:39.906,39.906,479,1765,73.70370370370371,1982,0,2053,1666,1758,2028
00:00:40.297,40.297,479,1765,72.5925925925926,1981,0,2055,1666,1758,2028
00:00:40.654,40.654,478,1765,72.96296296296296,1982,0,2055,1666,1758,2028
00:00:40.998,40.998,480,1765,72.96296296296296,1982,0,2055,1666,1758,2028
00:00:41.335,41.335,479,1765,72.96296296296296,1982,0,2055,1666,1758,2028
00:00:41.673,41.673,479,1765,72.96296296296296,1982,0,2055,1666,1758,2028
00:00:42.063,42.063,479,1765,73.33333333333333,1983,0,2055,1666,1758,2028
00:00:42.433,42.433,479,1765,73.33333333333333,1983,0,2055,1666,1758,2028
00:00:42.784,42.784,480,1765,73.33333333333333,1983,0,2055,1666,1758,2028
00:00:43.181,43.181,479,1765,73.33333333333333,1983,0,2055,1666,1758,2028
00:00:43.558,43.558,479,1765,73.33333333333333,1983,0,2055,1666,1758,2028
00:00:43.935,43.935,478,1765,73.33333333333333,1983,0,2055,1666,1758,2028
00:00:44.305,44.305,479,1765,73.70370370370371,1984,0,2055,1666,1758,2028
00:00:44.656,44.656,479,1765,76.29629629629629,1984,0,2048,1666,1758,2028
00:00:45.046,45.046,479,1765,73.70370370370371,1984,0,2055,1666,1758,2028
00:00:45.404,45.404,479,1765,76.29629629629629,1984,0,2048,1666,1758,2028
00:00:45.734,45.734,478,1765,76.29629629629629,1984,0,2048,1666,1758,2028
00:00:46.111,46.111,479,1765,73.70370370370371,1984,0,2055,1666,1758,2028
00:00:46.502,46.502,480,1765,73.70370370370371,1984,0,2055,1666,1758,2028
00:00:46.852,46.852,480,1765,76.66666666666667,1985,0,2048,1666,1758,2028
00:00:47.223,47.223,479,1765,76.66666666666667,1985,0,2048,1666,1758,2028
00:00:47.646,47.646,479,1765,74.07407407407408,1985,0,2055,1666,1758,2028
00:00:48.043,48.043,479,1765,76.66666666666667,1985,0,2048,1666,1758,2028
00:00:48.420,48.42,479,1765,77.03703703703704,1985,0,2047,1666,1758,2028
00:00:48.764,48.764,479,1765,77.03703703703704,1985,0,2047,1666,1758,2028
00:00:49.102,49.102,479,1765,77.4074074074074,1986,0,2047,1666,1758,2028
00:00:49.492,49.492,479,1765,76.66666666666667,1984,0,2047,1666,1758,2028
00:00:49.869,49.869,479,1765,74.07407407407408,1984,0,2054,1666,1758,2028
00:00:50.259,50.259,480,1765,74.07407407407408,1984,0,2054,1666,1758,2028
00:00:50.603,50.603,480,1765,75.18518518518519,1987,0,2054,1666,1758,2028
00:00:50.974,50.974,479,1765,74.44444444444444,1985,0,2054,1666,1758,2028
00:00:51.384,51.384,479,1765,77.03703703703704,1985,0,2047,1666,1758,2028
00:00:51.774,51.774,479,1765,74.44444444444444,1986,0,2055,1666,1758,2028
00:00:52.145,52.145,479,1765,74.81481481481481,1987,0,2055,1666,1758,2028
00:00:52.509,52.509,479,1765,74.81481481481481,1987,0,2055,1666,1758,2028
00:00:52.846,52.846,479,1765,74.81481481481481,1987,0,2055,1666,1758,2028
00:00:53.197,53.197,479,1765,74.81481481481481,1987,0,2055,1666,1758,2028
00:00:53.541,53.541,479,1765,75.18518518518519,1987,0,2054,1666,1758,2028
00:00:53.898,53.898,480,1765,74.81481481481481,1987,0,2055,1666,1758,2028
00:00:54.262,54.262,479,1765,75.55555555555556,1988,0,2054,1666,1758,2028
00:00:54.606,54.606,479,1765,75.18518518518519,1988,0,2055,1666,1758,2028
00:00:54.976,54.976,479,1765,75.18518518518519,1988,0,2055,1666,1758,2028
00:00:55.366,55.366,479,1765,75.92592592592592,1989,0,2054,1666,1758,2028
00:00:55.730,55.73,479,1765,42.592592592592595,1899,0,2054,1666,1758,2028
00:00:56.193,56.193,479,1765,75.92592592592592,1989,0,2054,1666,1758,2028
00:00:56.551,56.551,479,1765,42.592592592592595,1899,0,2054,1666,1758,2028
00:00:56.914,56.914,479,1765,42.592592592592595,1899,0,2054,1666,1758,2028
00:00:57.351,57.351,479,1765,42.592592592592595,1899,0,2054,1666,1758,2028
00:00:57.695,57.695,479,1765,76.29629629629629,1990,0,2054,1666,1758,2028
00:00:58.072,58.072,479,1765,42.592592592592595,1899,0,2054,1666,1758,2028
00:00:58.463,58.463,479,1765,42.592592592592595,1899,0,2054,1666,1758,2028
00:00:58.820,58.82,479,1765,42.592592592592595,1899,0,2054,1666,1758,2028
00:00:59.203,59.203,479,1765,42.592592592592595,1899,0,2054,1666,1758,2028
00:00:59.567,59.567,479,1765,76.66666666666667,1991,0,2054,1666,1758,2028
00:00:59.977,59.977,479,1765,42.592592592592595,1899,0,2054,1666,1758,2028
00:01:00.374,60.374,479,1765,42.96296296296296,1900,0,2054,1666,1758,2028
00:01:00.824,60.824,479,1765,77.4074074074074,1993,0,2054,1666,1758,2028
00:01:01.234,61.234,479,1765,42.96296296296296,1900,0,2054,1666,1758,2028
00:01:01.611,61.611,479,1765,42.96296296296296,1900,0,2054,1666,1758,2028
00:01:01.989,61.989,479,1765,42.96296296296296,1900,0,2054,1666,1758,2028
00:01:02.419,62.419,479,1765,42.96296296296296,1900,0,2054,1666,1758,2028
00:01:02.763,62.763,479,1765,42.96296296296296,1900,0,2054,1666,1758,2028
00:01:03.120,63.12,479,1765,42.96296296296296,1900,0,2054,1666,1758,2028
00:01:03.497,63.497,479,1765,43.333333333333336,1901,0,2054,1666,1758,2028
00:01:03.874,63.874,479,1765,43.333333333333336,1901,0,2054,1666,1758,2028
00:01:04.496,64.496,479,1765,43.333333333333336,1901,0,2054,1666,1758,2028
00:01:04.899,64.899,480,1765,43.333333333333336,1901,0,2054,1666,1758,2028
00:01:05.276,65.276,479,1765,43.333333333333336,1901,0,2054,1666,1758,2028
00:01:05.620,65.62,479,1765,43.333333333333336,1901,0,2054,1666,1758,2028
00:01:05.971,65.971,479,1765,43.333333333333336,1901,0,2054,1666,1758,2028
00:01:06.361,66.361,479,1765,43.333333333333336,1901,0,2054,1666,1758,2028
00:01:06.719,66.719,479,1765,43.333333333333336,1901,0,2054,1666,1758,2028
00:01:07.076,67.076,479,1765,43.333333333333336,1901,0,2054,1666,1758,2028
00:01:07.446,67.446,479,1765,43.333333333333336,1901,0,2054,1666,1758,2028
00:01:07.837,67.837,479,1765,43.333333333333336,1901,0,2054,1666,1758,2028
00:01:08.346,68.346,480,1765,43.7037037037037,1902,0,2054,1666,1758,2028
00:01:08.736,68.736,479,1765,43.7037037037037,1902,0,2054,1666,1758,2028
00:01:09.140,69.14,479,1765,43.7037037037037,1902,0,2054,1666,1758,2028
00:01:09.504,69.504,479,1765,43.7037037037037,1902,0,2054,1666,1758,2028
00:01:09.848,69.848,479,1765,43.7037037037037,1902,0,2054,1666,1758,2028
00:01:10.212,70.212,479,1765,43.7037037037037,1902,0,2054,1666,1758,2028
00:01:10.542,70.542,479,1765,71.48148148148148,1977,0,2054,1666,1758,2028
00:01:10.913,70.913,479,1765,71.48148148148148,1977,0,2054,1666,1758,2028
00:01:11.323,71.32300000000001,479,1765,43.7037037037037,1902,0,2054,1666,1758,2028
00:01:11.661,71.661,479,1765,43.7037037037037,1902,0,2054,1666,1758,2028
00:01:12.011,72.011,480,1765,44.074074074074076,1902,0,2053,1666,1758,2028
00:01:12.388,72.388,479,1765,43.7037037037037,1902,0,2054,1666,1758,2028
00:01:12.752,72.752,479,1765,44.074074074074076,1903,0,2054,1666,1758,2028
00:01:13.136,73.136,479,1765,71.85185185185185,1978,0,2054,1666,1758,2028
00:01:13.533,73.533,479,1765,751.1111111111111,0,0,0,1666,1758,2028
00:01:13.930,73.93,479,1765,751.1111111111111,0,0,0,1666,1758,2028
00:01:14.320,74.32,479,1765,44.44444444444444,1903,0,2053,1666,1758,2028
00:01:14.684,74.684,479,1765,44.44444444444444,1903,0,2053,1666,1758,2028
00:01:15.034,75.034,479,1765,44.074074074074076,1903,0,2054,1666,1758,2028
00:01:15.412,75.412,479,1765,44.074074074074076,1903,0,2054,1666,1758,2028
00:01:15.789,75.789,479,1765,751.1111111111111,0,0,0,1666,1758,2028
00:01:16.212,76.212,479,1765,44.074074074074076,1903,0,2054,1666,1758,2028
00:01:16.563,76.563,479,1765,44.44444444444444,1903,0,2053,1666,1758,2028
00:01:17.046,77.04599999999999,479,1765,72.22222222222223,1978,0,2053,1666,1758,2028
00:01:17.456,77.456,479,1765,44.81481481481482,1904,0,2053,1666,1758,2028
00:01:17.839,77.839,479,1765,751.1111111111111,0,0,0,1666,1758,2028
00:01:18.203,78.203,479,1765,751.1111111111111,0,0,0,1666,1758,2028
00:01:18.547,78.547,479,1765,751.1111111111111,0,0,0,1666,1758,2028
00:01:18.924,78.924,479,1765,751.1111111111111,0,0,0,1666,1758,2028
00:01:19.302,79.30199999999999,479,1765,751.1111111111111,0,0,0,1666,1758,2028
00:01:19.632,79.632,479,1765,44.81481481481482,1904,0,2053,1666,1758,2028
00:01:19.970,79.97,478,1765,72.96296296296296,1980,0,2053,1666,1758,2028
00:01:20.314,80.314,479,1765,751.1111111111111,0,0,0,1666,1758,2028
00:01:20.658,80.658,479,1765,751.1111111111111,0,0,0,1666,1758,2028
00:01:21.015,81.015,480,1765,751.1111111111111,0,0,0,1666,1758,2028
00:01:21.418,81.418,479,1765,72.96296296296296,1980,0,2053,1666,1758,2028
00:01:21.842,81.842,479,1765,72.96296296296296,1980,0,2053,1666,1758,2028
00:01:22.219,82.219,480,1765,751.1111111111111,0,0,0,1666,1758,2028
00:01:22.563,82.563,479,1765,73.33333333333333,1981,0,2053,1666,1758,2028
00:01:22.927,82.92699999999999,479,1765,751.1111111111111,0,0,0,1666,1758,2028
00:01:23.304,83.304,480,1765,45.18518518518518,1905,0,2053,1666,1758,2028
00:01:23.740,83.74,479,1765,751.1111111111111,0,0,0,1666,1758,2028
00:01:24.098,84.098,479,1765,751.1111111111111,0,0,0,1666,1758,2028
00:01:24.422,84.422,479,1765,751.1111111111111,0,0,0,1666,1758,2028
00:01:24.772,84.77199999999999,480,1765,751.1111111111111,0,0,0,1666,1758,2028
00:01:25.130,85.13,479,1765,751.1111111111111,0,0,0,1666,1758,2028
00:01:25.494,85.494,479,1765,751.1111111111111,0,0,0,1666,1758,2028
00:01:25.857,85.857,479,1765,751.1111111111111,0,0,0,1666,1758,2028
00:01:26.254,86.254,479,1765,73.33333333333333,1981,0,2053,1666,1758,2028
00:01:26.684,86.684,479,1765,751.1111111111111,0,0,0,1666,1758,2028
00:01:27.048,87.048,479,1765,73.33333333333333,1981,0,2053,1666,1758,2028
00:01:27.425,87.425,479,1765,751.1111111111111,0,0,0,1666,1758,2028
00:01:27.789,87.789,479,1765,73.70370370370371,1982,0,2053,1666,1758,2028
00:01:28.133,88.133,479,1765,751.1111111111111,0,0,0,1666,1758,2028
00:01:28.497,88.497,479,1765,80.74074074074073,2001,0,2053,1666,1758,2028
00:01:28.861,88.861,479,1765,45.925925925925924,1906,0,2052,1666,1758,2028
00:01:29.231,89.231,479,1765,45.55555555555556,1906,0,2053,1666,1758,2028
00:01:29.602,89.602,479,1765,74.07407407407408,1983,0,2053,1666,1758,2028
00:01:29.999,89.999,479,1765,74.07407407407408,1983,0,2053,1666,1758,2028
00:01:30.442,90.44200000000001,479,1765,74.44444444444444,1983,0,2052,1666,1758,2028
00:01:30.839,90.839,479,1765,74.44444444444444,1983,0,2052,1666,1758,2028
00:01:31.209,91.209,479,1765,74.44444444444444,1983,0,2052,1666,1758,2028
00:01:31.613,91.613,479,1765,81.11111111111111,2001,0,2052,1666,1758,2028
00:01:32.003,92.003,479,1765,74.44444444444444,1983,0,2052,1666,1758,2028
00:01:32.374,92.374,479,1765,49.62962962962963,1916,0,2052,1666,1758,2028
00:01:32.797,92.797,479,1765,74.81481481481481,1984,0,2052,1666,1758,2028
00:01:33.135,93.13499999999999,479,1765,54.44444444444444,1916,0,2039,1666,1758,2028
00:01:33.492,93.49199999999999,479,1765,74.44444444444444,1983,0,2052,1666,1758,2028
00:01:33.876,93.876,479,1765,49.62962962962963,1916,0,2052,1666,1758,2028
00:01:34.246,94.24600000000001,479,1765,49.62962962962963,1916,0,2052,1666,1758,2028
00:01:34.643,94.643,479,1765,46.29629629629629,1907,0,2052,1666,1758,2028
00:01:34.987,94.987,479,1765,74.81481481481481,1984,0,2052,1666,1758,2028
00:01:35.384,95.384,479,1765,74.81481481481481,1984,0,2052,1666,1758,2028
00:01:35.807,95.807,479,1765,74.44444444444444,1983,0,2052,1666,1758,2028
00:01:36.145,96.14500000000001,480,1765,74.81481481481481,1984,0,2052,1666,1758,2028
00:01:36.482,96.482,479,1765,751.1111111111111,0,0,0,1666,1758,2028
00:01:36.853,96.85300000000001,479,1765,50.0,1917,0,2052,1666,1758,2028
00:01:37.256,97.256,479,1765,56.2962962962963,1917,0,2035,1666,1758,2028
00:01:37.587,97.587,480,1765,751.1111111111111,0,0,0,1666,1758,2028
00:01:37.951,97.951,479,1765,74.44444444444444,1983,0,2052,1666,1758,2028
00:01:38.361,98.36099999999999,479,1765,50.0,1917,0,2052,1666,1758,2028
00:01:38.758,98.75800000000001,479,1765,751.1111111111111,0,0,0,1666,1758,2028
00:01:39.089,99.089,479,1765,751.1111111111111,0,0,0,1666,1758,2028
00:01:39.539,99.539,480,1765,55.18518518518519,1917,0,2038,1666,1758,2028
00:01:39.922,99.922,479,1765,55.18518518518519,1917,0,2038,1666,1758,2028
00:01:40.306,100.306,479,1765,55.55555555555556,1918,0,2038,1666,1758,2028
00:01:40.657,100.657,479,1765,55.55555555555556,1918,0,2038,1666,1758,2028
00:01:41.001,101.001,479,1765,55.55555555555556,1918,0,2038,1666,1758,2028
00:01:41.345,101.345,480,1765,55.55555555555556,1918,0,2038,1666,1758,2028
00:01:41.689,101.689,479,1765,55.55555555555556,1918,0,2038,1666,1758,2028
00:01:42.066,102.066,479,1765,55.55555555555556,1918,0,2038,1666,1758,2028
00:01:42.436,102.436,479,1765,87.03703703703704,2003,0,2038,1666,1758,2028
00:01:42.800,102.8,479,1765,55.55555555555556,1918,0,2038,1666,1758,2028
00:01:43.151,103.15100000000001,479,1765,55.55555555555556,1918,0,2038,1666,1758,2028
00:01:43.488,103.488,479,1765,751.1111111111111,0,0,0,1666,1758,2028
00:01:43.951,103.951,479,1765,55.55555555555556,1918,0,2038,1666,1758,2028
00:01:44.408,104.408,480,1765,50.370370370370374,1918,0,2052,1666,1758,2028
00:01:44.798,104.798,479,1765,50.370370370370374,1918,0,2052,1666,1758,2028
00:01:45.182,105.182,479,1765,751.1111111111111,0,0,0,1666,1758,2028
00:01:45.519,105.519,479,1765,751.1111111111111,0,0,0,1666,1758,2028
00:01:45.890,105.89,479,1765,50.74074074074074,1918,0,2051,1666,1758,2028
00:01:46.247,106.247,479,1765,751.1111111111111,0,0,0,1666,1758,2028
00:01:46.591,106.59100000000001,479,1765,751.1111111111111,0,0,0,1666,1758,2028
00:01:46.955,106.955,479,1765,51.111111111111114,1919,0,2051,1666,1758,2028
00:01:47.305,107.305,479,1765,751.1111111111111,0,0,0,1666,1758,2028
00:01:47.630,107.63,479,1765,751.1111111111111,0,0,0,1666,1758,2028
00:01:48.033,108.033,479,1765,751.1111111111111,0,0,0,1666,1758,2028
00:01:48.450,108.45,479,1765,51.111111111111114,1919,0,2051,1666,1758,2028
00:01:48.814,108.814,479,1765,751.1111111111111,0,0,0,1666,1758,2028
00:01:49.158,109.158,479,1765,51.111111111111114,1919,0,2051,1666,1758,2028
00:01:49.515,109.515,479,1765,751.1111111111111,0,0,0,1666,1758,2028
00:01:49.866,109.866,479,1765,56.2962962962963,1919,0,2037,1666,1758,2028
00:01:50.210,110.21000000000001,479,1765,56.2962962962963,1919,0,2037,1666,1758,2028
00:01:50.567,110.56700000000001,479,1765,56.2962962962963,1919,0,2037,1666,1758,2028
00:01:50.944,110.944,479,1765,56.2962962962963,1919,0,2037,1666,1758,2028
00:01:51.288,111.288,480,1765,56.2962962962963,1919,0,2037,1666,1758,2028
00:01:51.625,111.625,480,1765,56.2962962962963,1919,0,2037,1666,1758,2028
00:01:52.016,112.01599999999999,479,1765,81.48148148148148,1987,0,2037,1666,1758,2028
00:01:52.413,112.413,479,1765,88.51851851851852,2006,0,2037,1666,1758,2028
00:01:52.876,112.876,479,1765,81.48148148148148,1987,0,2037,1666,1758,2028
00:01:53.266,113.26599999999999,479,1765,83.33333333333334,2006,0,2051,1666,1758,2028
00:01:53.617,113.61699999999999,480,1765,83.33333333333334,2006,0,2051,1666,1758,2028
00:01:53.981,113.981,479,1765,751.1111111111111,0,0,0,1666,1758,2028
00:01:54.331,114.331,479,1765,751.1111111111111,0,0,0,1666,1758,2028
00:01:54.728,114.72800000000001,480,1765,56.666666666666664,1920,0,2037,1666,1758,2028
00:01:55.112,115.112,479,1765,751.1111111111111,0,0,0,1666,1758,2028
00:01:55.443,115.443,479,1765,751.1111111111111,0,0,0,1666,1758,2028
00:01:55.813,115.813,479,1765,56.666666666666664,1920,0,2037,1666,1758,2028
00:01:56.190,116.19,479,1765,751.1111111111111,0,0,0,1666,1758,2028
00:01:56.594,116.594,479,1765,56.666666666666664,1920,0,2037,1666,1758,2028
00:01:57.004,117.00399999999999,478,1765,56.666666666666664,1920,0,2037,1666,1758,2028
00:01:57.421,117.42099999999999,478,1765,751.1111111111111,0,0,0,1666,1758,2028
00:01:57.765,117.765,479,1765,751.1111111111111,0,0,0,1666,1758,2028
00:01:58.142,118.142,479,1765,751.1111111111111,0,0,0,1666,1758,2028
00:01:58.493,118.493,479,1765,751.1111111111111,0,0,0,1666,1758,2028
00:01:58.823,118.82300000000001,479,1765,751.1111111111111,0,0,0,1666,1758,2028
00:01:59.194,119.194,479,1765,751.1111111111111,0,0,0,1666,1758,2028
00:01:59.538,119.538,479,1765,751.1111111111111,0,0,0,1666,1758,2028
00:01:59.902,119.902,479,1765,751.1111111111111,0,0,0,1666,1758,2028
00:02:00.385,120.385,479,1765,751.1111111111111,0,0,0,1666,1758,2028
00:02:00.808,120.808,479,1765,751.1111111111111,0,0,0,1666,1758,2028
00:02:01.179,121.179,479,1765,751.1111111111111,0,0,0,1666,1758,2028
00:02:01.536,121.536,479,1765,751.1111111111111,0,0,0,1666,1758,2028
00:02:01.913,121.913,479,1765,57.03703703703704,1920,0,2036,1666,1758,2028
00:02:02.270,122.27,478,1765,751.1111111111111,0,0,0,1666,1758,2028
00:02:02.601,122.601,478,1765,751.1111111111111,0,0,0,1666,1758,2028
00:02:02.958,122.958,478,1765,751.1111111111111,0,0,0,1666,1758,2028
00:02:03.309,123.309,479,1765,751.1111111111111,0,0,0,1666,1758,2028
