timestamp,time_s,force_g,position,strain,top_platen,sample_top,bottom_platen,orig_top_platen,orig_sample_top,orig_bottom_platen
00:00:05.339,5.339,257,0,-7.40830310358727,172,15.7333333333333,904,135,253,1080
00:00:05.385,5.385,257,0,-7.1342200725514,171,16,902,135,253,1080
00:00:05.445,5.445,257,0,-7.53728335348652,172,15.6666666666667,905,135,253,1080
00:00:05.498,5.498,257,0,-7.27932285368804,172,15.8,903,135,253,1080
00:00:05.551,5.551,257,0,-7.20677146311972,172,15.4,902,135,253,1080
00:00:05.604,5.604,256,0,-6.94074969770253,173,15.6,900,135,253,1080
00:00:05.656,5.656,257,0,-6.71503426037887,173,15.4666666666667,898,135,253,1080
00:00:05.709,5.709,256,0,-6.56187021362354,173,15.7333333333333,897,135,253,1080
00:00:05.762,5.762,257,0,-6.36839983877468,174,15.3333333333333,895,135,253,1080
00:00:05.815,5.815,258,0,-6.27972591696894,175,15.0666666666667,894,135,253,1080
00:00:05.868,5.868,257,0,-6.21523579201934,175,14.6,893,135,253,1080
00:00:05.921,5.921,257,0,-5.88472390165255,174,15.3333333333333,891,135,253,1080
00:00:05.980,5.98,257,0,-6.09431680773882,174,14.6,892,135,253,1080
00:00:06.033,6.033,257,0,-5.74768238613461,175,14.4666666666667,889,135,253,1080
00:00:06.093,6.093,257,0,-5.90084643288995,176,15.2,891,135,253,1080
00:00:06.145,6.145,257,0,-5.72349858927852,175,14.6666666666667,889,135,253,1080
00:00:06.198,6.198,257,0,-5.45747682386136,175,14.8666666666667,887,135,253,1080
00:00:06.251,6.251,256,0,-5.51390568319225,177,14.4,887,135,253,1080
00:00:06.304,6.304,258,0,-5.48166062071746,177,14.6666666666667,887,135,253,1080
00:00:06.357,6.357,257,0,-5.34461910519953,176,14.8,886,135,253,1080
00:00:06.410,6.41,257,0,-5.38492543329303,177,14.4666666666667,886,135,253,1080
00:00:06.463,6.463,257,0,-5.17533252720676,178,15.2,885,135,253,1080
00:00:06.516,6.516,257,0,-4.94155582426441,176,16.1333333333333,884,135,253,1080
00:00:06.568,6.568,257,0,-5.06247480854493,178,15.1333333333333,884,135,253,1080
00:00:06.621,6.621,257,0,-5.22370012091899,178,14.8,885,135,253,1080
00:00:06.674,6.674,256,0,-5.16727126158807,177,14.2666666666667,884,135,253,1080
00:00:06.727,6.727,257,0,-5.15920999596938,179,15.3333333333333,885,135,253,1080
00:00:06.780,6.78,256,0,-5.11890366787586,178,14.6666666666667,884,135,253,1080
00:00:06.826,6.826,256,0,-4.96573962112052,177,14.9333333333333,883,135,253,1080
00:00:06.879,6.879,256,0,-5.19145505844416,178,14.0666666666667,884,135,253,1080
00:00:06.932,6.932,257,0,-5.11084240225715,177,14.7333333333333,884,135,253,1080
00:00:06.985,6.985,257,0,-5.25594518339381,178,14.5333333333333,885,135,253,1080
00:00:07.038,7.038,256,0,-5.03829101168883,178,14.3333333333333,883,135,253,1080
00:00:07.090,7.09,257,0,-4.86900443369609,177,14.7333333333333,882,135,253,1080
00:00:07.150,7.15,257,0,-4.8931882305522,180,14.5333333333333,882,135,253,1080
00:00:07.209,7.209,257,0,-4.53043127771061,179,16.5333333333333,881,135,253,1080
00:00:07.262,7.262,256,0,-4.79645304312777,179,14.3333333333333,881,135,253,1080
00:00:07.315,7.315,255,0,-4.76420798065296,178,14.6,881,135,253,1080
00:00:07.368,7.368,256,0,-4.66747279322854,178,14.4,880,135,253,1080
00:00:07.421,7.421,256,0,-4.61104393389762,180,15.8666666666667,881,135,253,1080
00:00:07.474,7.474,257,0,-6.4087061668682,178,0,880,135,253,1080
00:00:07.527,7.527,256,0,-4.28859330914955,178,16.5333333333333,879,135,253,1080
00:00:07.580,7.58,256,0,-6.28778718258766,180,0,879,135,253,1080
00:00:07.632,7.632,256,0,-4.42563482466747,181,14.4,878,135,253,1080
00:00:07.685,7.685,257,0,-6.16686819830714,178,0,878,135,253,1080
00:00:07.738,7.738,257,0,-6.04594921402659,179,0,877,135,253,1080
00:00:07.791,7.791,258,0,-3.98226521563885,180,16.0666666666667,876,135,253,1080
00:00:07.850,7.85,256,0,-5.92503022974607,180,0,876,135,253,1080
00:00:07.903,7.903,257,0,-5.68319226118501,180,0,874,135,253,1080
00:00:07.956,7.956,257,0,-5.92503022974607,179,0,876,135,253,1080
00:00:08.009,8.009,257,0,-5.56227327690448,179,0,873,135,253,1080
00:00:08.062,8.062,257,0,-5.32043530834341,180,0,871,135,253,1080
00:00:08.121,8.121,257,0,-5.56227327690448,182,0,873,135,253,1080
00:00:08.174,8.174,257,0,-5.19951632406288,181,0,870,135,253,1080
00:00:08.227,8.227,257,0,-5.07859733978235,181,0,869,135,253,1080
00:00:08.280,8.28,257,0,-4.83675937122128,182,0,867,135,253,1080
00:00:08.333,8.333,256,0,-4.83675937122128,183,0,867,135,253,1080
00:00:08.386,8.386,257,0,-4.59492140266022,182,0,865,135,253,1080
