timestamp,time (s),force,position,strain
00:00:08.039,8.039,-2,0,0.0
00:00:08.092,8.092,-2,0,0.0
00:00:08.317,8.317,-2,0,0.0
00:00:08.377,8.377,-1,0,0.0
00:00:08.589,8.589,-2,0,0.0
00:00:08.648,8.648,-1,0,0.0
00:00:08.873,8.873,-2,93,0.0
00:00:08.933,8.933,-1,124,0.0
00:00:09.164,9.164,-1,262,0.0
00:00:09.230,9.23,0,301,0.0
00:00:09.495,9.495,2,456,0.0
00:00:09.561,9.561,4,497,0.0
00:00:09.786,9.786,8,626,0.0
00:00:09.839,9.839,11,660,0.0
00:00:10.090,10.09,20,797,0.0
00:00:10.157,10.157,23,836,0.0
00:00:10.388,10.388,36,967,0.0
00:00:10.448,10.448,40,1001,0.0
00:00:10.706,10.706,62,1146,0.0
00:00:10.772,10.772,72,1183,0.0
00:00:10.997,10.997,101,1313,88.53503184713375
00:00:11.063,11.063,112,1348,88.53503184713375
00:00:11.327,11.327,164,1500,24.20382165605095
00:00:11.394,11.394,180,1537,24.20382165605095
00:00:11.718,11.718,277,1727,26.11464968152866
00:00:11.791,11.791,305,1768,26.11464968152866
00:00:12.055,12.055,403,1922,28.343949044585997
00:00:12.121,12.121,429,1922,28.343949044585997
00:00:12.366,12.366,454,1922,29.617834394904463
00:00:12.432,12.432,454,1922,29.617834394904463
00:00:12.703,12.703,455,1922,30.254777070063696
00:00:12.770,12.77,455,1922,30.254777070063696
00:00:12.995,12.995,456,1922,30.57324840764332
00:00:13.048,13.048,456,1922,30.57324840764332
00:00:13.279,13.279,456,1922,30.89171974522293
00:00:13.332,13.332,456,1922,30.89171974522293
00:00:13.544,13.544,456,1922,30.57324840764332
00:00:13.597,13.597,456,1922,30.57324840764332
00:00:13.822,13.822,456,1922,30.89171974522293
00:00:13.875,13.875,457,1922,30.89171974522293
00:00:14.080,14.08,456,1922,30.89171974522293
00:00:14.126,14.126,456,1922,30.89171974522293
00:00:14.351,14.351,456,1922,30.89171974522293
00:00:14.397,14.397,456,1922,30.89171974522293
00:00:14.589,14.589,457,1922,31.210191082802552
00:00:14.642,14.642,457,1922,31.210191082802552
00:00:14.880,14.88,456,1922,31.210191082802552
00:00:14.933,14.933,457,1922,31.210191082802552
00:00:15.118,15.118,456,1922,31.210191082802552
00:00:15.165,15.165,456,1922,31.210191082802552
00:00:15.383,15.383,456,1922,31.528662420382176
00:00:15.436,15.436,456,1922,31.528662420382176
00:00:15.628,15.628,457,1922,31.528662420382176
00:00:15.681,15.681,457,1922,31.528662420382176
00:00:15.892,15.892,457,1922,31.528662420382176
00:00:15.939,15.939,457,1922,31.528662420382176
00:00:16.157,16.157,457,1922,31.528662420382176
00:00:16.210,16.21,457,1922,31.528662420382176
00:00:16.422,16.422,457,1922,31.847133757961785
00:00:16.475,16.475,457,1922,31.847133757961785
00:00:16.693,16.693,457,1922,31.847133757961785
00:00:16.746,16.746,457,1922,31.847133757961785
00:00:16.971,16.971,457,1922,31.847133757961785
00:00:17.024,17.024,458,1922,31.847133757961785
00:00:17.216,17.216,457,1922,31.847133757961785
00:00:17.262,17.262,458,1922,31.847133757961785
00:00:17.474,17.474,457,1922,32.16560509554141
00:00:17.527,17.527,458,1922,32.16560509554141
00:00:17.738,17.738,457,1922,32.16560509554141
00:00:17.785,17.785,457,1922,32.16560509554141
00:00:18.009,18.009,458,1922,32.16560509554141
00:00:18.056,18.056,457,1922,32.16560509554141
00:00:18.248,18.248,458,1922,32.16560509554141
00:00:18.301,18.301,458,1922,32.16560509554141
00:00:18.512,18.512,457,1922,32.16560509554141
00:00:18.559,18.559,457,1922,32.16560509554141
00:00:18.757,18.757,457,1922,32.16560509554141
00:00:18.803,18.803,458,1922,32.16560509554141
00:00:19.035,19.035,457,1922,32.16560509554141
00:00:19.094,19.094,458,1922,32.16560509554141
00:00:19.306,19.306,457,1922,32.80254777070064
00:00:19.359,19.359,458,1922,32.80254777070064
00:00:19.617,19.617,458,1922,32.48407643312102
00:00:19.670,19.67,458,1922,32.48407643312102
00:00:19.882,19.882,458,1922,32.80254777070064
00:00:19.935,19.935,458,1922,32.80254777070064
00:00:20.173,20.173,457,1922,32.48407643312102
00:00:20.219,20.219,458,1922,32.48407643312102
00:00:20.424,20.424,458,1922,32.80254777070064
00:00:20.470,20.47,458,1922,32.80254777070064
00:00:20.702,20.702,458,1922,32.80254777070064
00:00:20.755,20.755,457,1922,32.80254777070064
00:00:20.960,20.96,458,1922,32.80254777070064
00:00:21.006,21.006,458,1922,32.80254777070064
00:00:21.238,21.238,458,1922,32.80254777070064
00:00:21.291,21.291,458,1922,32.80254777070064
00:00:21.483,21.483,458,1922,33.121019108280265
00:00:21.529,21.529,458,1922,33.121019108280265
00:00:21.761,21.761,458,1922,33.121019108280265
00:00:21.807,21.807,458,1922,33.121019108280265
00:00:21.999,21.999,458,1922,32.80254777070064
00:00:22.045,22.045,458,1922,32.80254777070064
00:00:22.263,22.263,458,1922,33.121019108280265
00:00:22.316,22.316,458,1922,33.121019108280265
00:00:22.528,22.528,458,1922,33.121019108280265
00:00:22.574,22.574,457,1922,33.121019108280265
00:00:22.793,22.793,458,1922,33.121019108280265
00:00:22.845,22.845,457,1922,33.121019108280265
00:00:23.057,23.057,458,1922,33.121019108280265
00:00:23.110,23.11,458,1922,33.121019108280265
00:00:23.328,23.328,458,1922,33.439490445859875
00:00:23.381,23.381,458,1922,33.439490445859875
00:00:23.567,23.567,458,1922,33.439490445859875
00:00:23.620,23.62,457,1922,33.439490445859875
00:00:23.838,23.838,458,1922,33.439490445859875
00:00:23.897,23.897,458,1922,33.439490445859875
00:00:24.096,24.096,457,1922,33.439490445859875
00:00:24.149,24.149,459,1922,33.439490445859875
00:00:24.367,24.367,458,1922,33.121019108280265
00:00:24.420,24.42,458,1922,33.121019108280265
00:00:24.625,24.625,459,1922,33.439490445859875
00:00:24.678,24.678,458,1922,33.439490445859875
00:00:24.936,24.936,458,1922,33.439490445859875
00:00:24.989,24.989,458,1922,33.439490445859875
00:00:25.214,25.214,458,1922,33.439490445859875
00:00:25.267,25.267,459,1922,33.439490445859875
00:00:25.498,25.498,458,1922,33.439490445859875
00:00:25.545,25.545,458,1922,33.439490445859875
00:00:25.756,25.756,458,1922,33.439490445859875
00:00:25.809,25.809,459,1922,33.439490445859875
00:00:26.021,26.021,458,1922,33.439490445859875
00:00:26.074,26.074,458,1922,33.439490445859875
00:00:26.266,26.266,458,1922,33.7579617834395
00:00:26.319,26.319,458,1922,33.7579617834395
00:00:26.530,26.53,458,1922,33.7579617834395
00:00:26.583,26.583,458,1922,33.7579617834395
00:00:26.769,26.769,459,1922,33.7579617834395
00:00:26.815,26.815,458,1922,33.7579617834395
00:00:27.027,27.027,459,1922,33.7579617834395
00:00:27.073,27.073,458,1922,33.7579617834395
00:00:27.265,27.265,458,1922,33.7579617834395
00:00:27.311,27.311,458,1922,33.7579617834395
00:00:27.523,27.523,458,1922,33.7579617834395
00:00:27.569,27.569,459,1922,33.7579617834395
00:00:27.754,27.754,458,1922,33.7579617834395
00:00:27.801,27.801,458,1922,33.7579617834395
00:00:28.012,28.012,459,1922,33.7579617834395
00:00:28.059,28.059,459,1922,33.7579617834395
00:00:28.250,28.25,459,1922,33.7579617834395
00:00:28.297,28.297,458,1922,33.7579617834395
00:00:28.508,28.508,459,1922,33.7579617834395
00:00:28.555,28.555,459,1922,33.7579617834395
00:00:28.747,28.747,459,1922,33.7579617834395
00:00:28.793,28.793,459,1922,33.7579617834395
00:00:29.005,29.005,458,1922,34.07643312101911
00:00:29.051,29.051,459,1922,34.07643312101911
00:00:29.243,29.243,459,1922,34.07643312101911
00:00:29.296,29.296,459,1922,34.07643312101911
00:00:29.507,29.507,458,1922,34.07643312101911
00:00:29.554,29.554,459,1922,34.07643312101911
00:00:29.745,29.745,459,1922,34.07643312101911
00:00:29.792,29.792,458,1922,34.07643312101911
00:00:30.037,30.037,459,1922,34.07643312101911
00:00:30.089,30.089,459,1922,34.07643312101911
00:00:30.295,30.295,459,1922,34.07643312101911
00:00:30.347,30.347,459,1922,34.07643312101911
00:00:30.559,30.559,459,1922,34.07643312101911
00:00:30.612,30.612,459,1922,34.07643312101911
00:00:30.797,30.797,459,1922,34.07643312101911
00:00:30.844,30.844,459,1922,34.07643312101911
00:00:31.055,31.055,459,1922,34.07643312101911
00:00:31.102,31.102,459,1922,34.07643312101911
00:00:31.293,31.293,459,1922,34.07643312101911
00:00:31.340,31.34,459,1922,34.07643312101911
00:00:31.571,31.571,459,1922,34.07643312101911
00:00:31.624,31.624,459,1922,34.07643312101911
00:00:31.843,31.843,458,1922,34.07643312101911
00:00:31.889,31.889,459,1922,34.07643312101911
00:00:32.120,32.12,459,1922,34.07643312101911
00:00:32.187,32.187,458,1922,34.07643312101911
00:00:32.411,32.411,459,1922,34.07643312101911
00:00:32.464,32.464,459,1922,34.07643312101911
00:00:32.676,32.676,459,1922,34.07643312101911
00:00:32.729,32.729,459,1922,34.07643312101911
00:00:32.927,32.927,459,1922,34.39490445859873
00:00:32.980,32.98,459,1922,34.39490445859873
00:00:33.205,33.205,459,1922,34.39490445859873
00:00:33.258,33.258,459,1922,34.39490445859873
00:00:33.443,33.443,459,1922,34.39490445859873
00:00:33.490,33.49,458,1922,34.39490445859873
00:00:33.715,33.715,459,1922,34.39490445859873
00:00:33.761,33.761,459,1922,34.39490445859873
00:00:33.959,33.959,459,1922,34.39490445859873
00:00:34.012,34.012,458,1922,34.39490445859873
00:00:34.224,34.224,459,1922,34.39490445859873
00:00:34.277,34.277,459,1922,34.39490445859873
00:00:34.462,34.462,459,1922,34.39490445859873
00:00:34.509,34.509,458,1922,34.39490445859873
00:00:34.720,34.72,458,1922,34.39490445859873
00:00:34.767,34.767,458,1922,34.39490445859873
00:00:34.958,34.958,459,1922,34.39490445859873
00:00:35.018,35.018,458,1922,34.39490445859873
00:00:35.236,35.236,458,1922,34.39490445859873
00:00:35.283,35.283,459,1922,34.39490445859873
00:00:35.474,35.474,459,1922,88.53503184713375
00:00:35.514,35.514,458,1922,88.53503184713375
00:00:35.746,35.746,459,1922,88.53503184713375
00:00:35.799,35.799,459,1922,88.53503184713375
00:00:35.990,35.99,459,1922,34.39490445859873
00:00:36.037,36.037,459,1922,34.39490445859873
00:00:36.255,36.255,458,1922,34.39490445859873
00:00:36.308,36.308,459,1922,34.39490445859873
00:00:36.493,36.493,459,1922,34.39490445859873
00:00:36.540,36.54,459,1922,34.39490445859873
00:00:36.771,36.771,459,1922,34.39490445859873
00:00:36.817,36.817,459,1922,34.39490445859873
00:00:37.022,37.022,458,1922,34.39490445859873
00:00:37.075,37.075,459,1922,34.39490445859873
00:00:37.300,37.3,458,1922,88.21656050955414
00:00:37.353,37.353,459,1922,88.21656050955414
00:00:37.572,37.572,458,1922,34.713375796178354
00:00:37.624,37.624,459,1922,34.713375796178354
00:00:37.849,37.849,459,1922,34.39490445859873
00:00:37.902,37.902,459,1922,34.39490445859873
00:00:38.101,38.101,459,1922,34.713375796178354
00:00:38.154,38.154,459,1922,34.713375796178354
00:00:38.398,38.398,459,1922,34.39490445859873
00:00:38.451,38.451,459,1922,34.39490445859873
00:00:38.643,38.643,458,1922,34.39490445859873
00:00:38.690,38.69,459,1922,34.39490445859873
00:00:38.901,38.901,458,1922,34.39490445859873
00:00:38.948,38.948,459,1922,34.39490445859873
00:00:39.139,39.139,460,1922,34.39490445859873
00:00:39.186,39.186,460,1922,34.39490445859873
00:00:39.397,39.397,459,1922,88.53503184713375
00:00:39.450,39.45,459,1922,88.53503184713375
00:00:39.642,39.642,459,1922,88.53503184713375
00:00:39.689,39.689,459,1922,88.53503184713375
00:00:39.900,39.9,458,1922,88.53503184713375
00:00:39.953,39.953,458,1922,88.53503184713375
00:00:40.152,40.152,460,1922,34.39490445859873
00:00:40.205,40.205,460,1922,34.39490445859873
00:00:40.436,40.436,458,1922,34.39490445859873
00:00:40.489,40.489,458,1922,34.39490445859873
00:00:40.688,40.688,457,1922,34.39490445859873
00:00:40.734,40.734,459,1922,34.39490445859873
00:00:40.959,40.959,457,1922,34.39490445859873
00:00:41.005,41.005,458,1922,34.39490445859873
00:00:41.204,41.204,459,1922,34.39490445859873
00:00:41.256,41.256,459,1922,34.39490445859873
00:00:41.468,41.468,458,1937,88.53503184713375
00:00:41.521,41.521,458,1937,88.53503184713375
00:00:41.726,41.726,464,1937,34.39490445859873
00:00:41.779,41.779,464,1938,34.39490445859873
00:00:42.004,42.004,465,1938,34.713375796178354
00:00:42.070,42.07,465,1938,34.713375796178354
00:00:42.302,42.302,466,1940,34.713375796178354
00:00:42.361,42.361,466,1940,34.713375796178354
00:00:42.606,42.606,467,1941,34.713375796178354
00:00:42.659,42.659,466,1941,34.713375796178354
00:00:42.877,42.877,466,1943,34.713375796178354
00:00:42.930,42.93,467,1943,34.713375796178354
00:00:43.155,43.155,467,1946,34.713375796178354
00:00:43.208,43.208,469,1951,34.713375796178354
00:00:43.446,43.446,475,1959,34.713375796178354
00:00:43.506,43.506,474,1959,34.713375796178354
00:00:43.737,43.737,474,1959,34.713375796178354
00:00:43.790,43.79,475,1959,34.713375796178354
00:00:44.022,44.022,474,1959,34.713375796178354
00:00:44.081,44.081,474,1960,34.713375796178354
00:00:44.313,44.313,475,1969,34.713375796178354
00:00:44.372,44.372,475,1976,34.713375796178354
00:00:44.578,44.578,480,1976,34.713375796178354
00:00:44.630,44.63,481,1976,34.713375796178354
00:00:44.869,44.869,481,1976,34.713375796178354
00:00:44.922,44.922,481,1976,34.713375796178354
00:00:45.133,45.133,480,1976,34.713375796178354
00:00:45.186,45.186,481,1977,34.713375796178354
00:00:45.438,45.438,481,1979,35.031847133757964
00:00:45.490,45.49,482,1984,35.031847133757964
00:00:45.715,45.715,487,1995,35.031847133757964
00:00:45.768,45.768,487,1995,35.031847133757964
00:00:45.993,45.993,487,1995,35.031847133757964
00:00:46.046,46.046,487,1995,35.031847133757964
00:00:46.258,46.258,487,1995,35.031847133757964
00:00:46.311,46.311,487,1995,35.031847133757964
00:00:46.549,46.549,488,1998,35.031847133757964
00:00:46.602,46.602,487,2005,35.031847133757964
00:00:46.827,46.827,492,2011,35.031847133757964
00:00:46.880,46.88,492,2011,35.031847133757964
00:00:47.085,47.085,492,2011,35.031847133757964
00:00:47.131,47.131,492,2011,35.031847133757964
00:00:47.363,47.363,493,2011,35.031847133757964
00:00:47.416,47.416,492,2012,35.031847133757964
00:00:47.667,47.667,492,2013,35.031847133757964
00:00:47.720,47.72,493,2013,35.031847133757964
00:00:47.919,47.919,492,2023,35.031847133757964
00:00:47.971,47.971,492,2029,35.031847133757964
00:00:48.190,48.19,496,2029,35.031847133757964
00:00:48.249,48.249,496,2029,35.031847133757964
00:00:48.454,48.454,496,2029,35.35031847133759
00:00:48.507,48.507,496,2029,35.35031847133759
00:00:48.746,48.746,495,2029,35.35031847133759
00:00:48.805,48.805,496,2029,35.35031847133759
00:00:49.010,49.01,496,2029,35.35031847133759
00:00:49.056,49.056,496,2029,35.35031847133759
00:00:49.308,49.308,495,2029,35.35031847133759
00:00:49.361,49.361,496,2029,35.35031847133759
00:00:49.572,49.572,496,2029,35.35031847133759
00:00:49.625,49.625,496,2029,35.35031847133759
00:00:49.850,49.85,496,2029,35.35031847133759
00:00:49.903,49.903,495,2029,35.35031847133759
00:00:50.102,50.102,496,2029,35.35031847133759
00:00:50.148,50.148,496,2029,35.35031847133759
00:00:50.373,50.373,495,2029,35.35031847133759
00:00:50.419,50.419,495,2029,35.35031847133759
00:00:50.624,50.624,496,2029,35.35031847133759
00:00:50.677,50.677,496,2029,35.35031847133759
00:00:50.915,50.915,497,2029,35.35031847133759
00:00:50.968,50.968,496,2029,35.35031847133759
00:00:51.174,51.174,496,2029,35.35031847133759
00:00:51.226,51.226,497,2029,35.35031847133759
00:00:51.445,51.445,495,2029,35.35031847133759
00:00:51.491,51.491,496,2029,35.35031847133759
00:00:51.703,51.703,496,2029,35.35031847133759
00:00:51.749,51.749,496,2029,35.35031847133759
00:00:51.974,51.974,496,2029,35.35031847133759
00:00:52.020,52.02,497,2029,35.35031847133759
00:00:52.206,52.206,495,2029,35.35031847133759
00:00:52.252,52.252,496,2029,35.35031847133759
00:00:52.464,52.464,496,2029,35.35031847133759
00:00:52.510,52.51,496,2029,35.35031847133759
00:00:52.702,52.702,496,2029,35.35031847133759
00:00:52.755,52.755,498,2029,35.35031847133759
00:00:52.986,52.986,496,2029,35.35031847133759
00:00:53.039,53.039,497,2029,35.35031847133759
00:00:53.231,53.231,497,2029,35.35031847133759
00:00:53.284,53.284,497,2029,35.35031847133759
00:00:53.496,53.496,496,2029,35.6687898089172
00:00:53.555,53.555,496,2029,35.6687898089172
00:00:53.767,53.767,496,2029,35.35031847133759
00:00:53.813,53.813,495,2029,35.35031847133759
00:00:54.091,54.091,497,2029,35.6687898089172
00:00:54.151,54.151,497,2029,35.6687898089172
00:00:54.356,54.356,497,2029,35.6687898089172
00:00:54.409,54.409,497,2029,35.6687898089172
00:00:54.620,54.62,497,2029,35.6687898089172
00:00:54.673,54.673,497,2029,35.6687898089172
00:00:54.898,54.898,498,2029,35.6687898089172
00:00:54.951,54.951,497,2029,35.6687898089172
00:00:55.196,55.196,498,2029,35.6687898089172
00:00:55.249,55.249,497,2029,35.6687898089172
00:00:55.447,55.447,498,2029,35.6687898089172
00:00:55.500,55.5,497,2029,35.6687898089172
00:00:55.725,55.725,497,2029,35.6687898089172
00:00:55.772,55.772,496,2029,35.6687898089172
00:00:55.970,55.97,497,2029,35.6687898089172
00:00:56.023,56.023,497,2029,35.6687898089172
00:00:56.248,56.248,497,2029,35.6687898089172
00:00:56.301,56.301,498,2029,35.6687898089172
00:00:56.513,56.513,498,2029,35.6687898089172
00:00:56.565,56.565,496,2029,35.6687898089172
00:00:56.790,56.79,497,2029,35.6687898089172
00:00:56.843,56.843,497,2029,35.6687898089172
00:00:57.035,57.035,498,2029,35.6687898089172
00:00:57.088,57.088,497,2029,35.6687898089172
00:00:57.306,57.306,496,2029,35.6687898089172
00:00:57.359,57.359,496,2029,35.6687898089172
00:00:57.558,57.558,497,2029,35.6687898089172
00:00:57.611,57.611,498,2029,35.6687898089172
00:00:57.822,57.822,497,2029,35.6687898089172
00:00:57.869,57.869,497,2029,35.6687898089172
00:00:58.061,58.061,497,2029,35.6687898089172
00:00:58.107,58.107,497,2029,35.6687898089172
00:00:58.325,58.325,497,2029,35.6687898089172
00:00:58.378,58.378,498,2029,35.6687898089172
00:00:58.577,58.577,497,2029,35.6687898089172
00:00:58.623,58.623,497,2029,35.6687898089172
00:00:58.828,58.828,498,2029,35.98726114649682
00:00:58.881,58.881,497,2029,35.98726114649682
00:00:59.073,59.073,497,2029,35.6687898089172
00:00:59.119,59.119,498,2029,35.6687898089172
00:00:59.331,59.331,498,2029,35.98726114649682
00:00:59.384,59.384,498,2029,35.98726114649682
00:00:59.569,59.569,497,2029,35.98726114649682
00:00:59.622,59.622,497,2029,35.98726114649682
00:00:59.840,59.84,497,2029,35.98726114649682
00:00:59.893,59.893,497,2029,35.98726114649682
00:01:00.092,60.092,498,2029,35.98726114649682
00:01:00.145,60.145,498,2029,35.98726114649682
00:01:00.356,60.356,497,2029,35.98726114649682
00:01:00.409,60.409,497,2029,35.98726114649682
00:01:00.595,60.595,497,2029,35.98726114649682
00:01:00.647,60.647,497,2029,35.98726114649682
00:01:00.886,60.886,496,2029,35.98726114649682
00:01:00.932,60.932,497,2029,35.98726114649682
00:01:01.137,61.137,496,2029,35.98726114649682
00:01:01.190,61.19,497,2029,35.98726114649682
00:01:01.421,61.421,497,2029,35.98726114649682
00:01:01.474,61.474,497,2029,35.98726114649682
00:01:01.673,61.673,497,2029,35.98726114649682
00:01:01.719,61.719,497,2029,35.98726114649682
00:01:01.938,61.938,497,2029,35.98726114649682
00:01:01.984,61.984,497,2029,35.98726114649682
00:01:02.182,62.182,497,2029,35.98726114649682
00:01:02.229,62.229,497,2029,35.98726114649682
00:01:02.440,62.44,497,2029,35.98726114649682
00:01:02.493,62.493,497,2029,35.98726114649682
00:01:02.692,62.692,498,2029,35.98726114649682
00:01:02.738,62.738,498,2029,35.98726114649682
00:01:02.950,62.95,497,2029,35.98726114649682
00:01:02.996,62.996,498,2029,35.98726114649682
00:01:03.194,63.194,498,2029,35.98726114649682
00:01:03.241,63.241,497,2029,35.98726114649682
00:01:03.459,63.459,497,2029,35.98726114649682
00:01:03.512,63.512,497,2029,35.98726114649682
00:01:03.704,63.704,498,2029,35.98726114649682
00:01:03.757,63.757,498,2029,35.98726114649682
00:01:03.968,63.968,497,2029,35.6687898089172
00:01:04.021,64.021,497,2029,35.6687898089172
00:01:04.246,64.246,497,2029,35.6687898089172
00:01:04.293,64.293,497,2029,35.6687898089172
00:01:04.524,64.524,496,2029,35.6687898089172
00:01:04.571,64.571,497,2029,35.6687898089172
00:01:04.769,64.769,497,2029,35.6687898089172
00:01:04.822,64.822,497,2029,35.6687898089172
00:01:05.053,65.053,497,2029,35.6687898089172
00:01:05.113,65.113,496,2029,35.6687898089172
00:01:05.338,65.338,496,2029,35.98726114649682
00:01:05.391,65.391,497,2029,35.98726114649682
00:01:05.629,65.629,497,2029,35.98726114649682
00:01:05.682,65.682,497,2029,35.98726114649682
00:01:05.874,65.874,497,2029,35.6687898089172
00:01:05.920,65.92,497,2029,35.6687898089172
00:01:06.152,66.152,497,2029,35.6687898089172
00:01:06.198,66.19800000000001,497,2029,35.6687898089172
00:01:06.396,66.396,497,2029,35.6687898089172
00:01:06.449,66.449,497,2029,35.6687898089172
00:01:06.674,66.674,496,2029,35.6687898089172
00:01:06.727,66.727,497,2029,35.6687898089172
00:01:06.926,66.926,497,2029,35.98726114649682
00:01:06.979,66.979,497,2029,35.98726114649682
00:01:07.184,67.184,497,2029,35.6687898089172
00:01:07.237,67.237,497,2029,35.6687898089172
00:01:07.429,67.429,497,2029,35.6687898089172
00:01:07.468,67.468,497,2029,35.6687898089172
00:01:07.693,67.693,497,2029,35.6687898089172
00:01:07.740,67.74,498,2029,35.6687898089172
00:01:07.925,67.925,497,2029,35.6687898089172
00:01:07.978,67.978,497,2029,35.6687898089172
00:01:08.196,68.196,497,2029,35.6687898089172
00:01:08.242,68.242,497,2029,35.6687898089172
00:01:08.428,68.428,497,2029,35.6687898089172
00:01:08.481,68.481,496,2029,35.6687898089172
00:01:08.705,68.705,497,2029,35.6687898089172
00:01:08.758,68.758,497,2029,35.6687898089172
00:01:08.957,68.957,497,2029,35.6687898089172
00:01:09.003,69.003,497,2029,35.6687898089172
00:01:09.215,69.215,496,2029,35.98726114649682
00:01:09.261,69.261,496,2029,35.98726114649682
00:01:09.460,69.46000000000001,497,2029,35.6687898089172
00:01:09.506,69.506,497,2029,35.6687898089172
00:01:09.744,69.744,497,2029,35.6687898089172
00:01:09.790,69.78999999999999,498,2029,35.6687898089172
00:01:09.976,69.976,498,2029,35.98726114649682
00:01:10.022,70.022,498,2029,35.98726114649682
00:01:10.240,70.24,497,2029,36.30573248407644
00:01:10.293,70.293,497,2029,36.30573248407644
00:01:10.505,70.505,497,2029,35.98726114649682
00:01:10.558,70.55799999999999,497,2029,35.98726114649682
00:01:10.783,70.783,497,2029,36.30573248407644
00:01:10.829,70.82900000000001,498,2029,36.30573248407644
00:01:11.021,71.021,497,2029,35.98726114649682
00:01:11.074,71.074,497,2029,35.98726114649682
00:01:11.299,71.299,496,2029,35.98726114649682
00:01:11.352,71.352,497,2029,35.98726114649682
00:01:11.550,71.55,497,2029,35.98726114649682
00:01:11.603,71.603,497,2029,35.98726114649682
00:01:11.848,71.848,497,2029,35.98726114649682
00:01:11.894,71.894,497,2029,35.98726114649682
00:01:12.093,72.093,497,2029,36.30573248407644
00:01:12.146,72.146,497,2029,36.30573248407644
00:01:12.377,72.377,497,2029,36.30573248407644
00:01:12.430,72.43,496,2029,36.30573248407644
00:01:12.622,72.622,497,2029,36.30573248407644
00:01:12.668,72.668,497,2029,36.30573248407644
00:01:12.880,72.88,497,2029,35.98726114649682
00:01:12.933,72.93299999999999,497,2029,35.98726114649682
00:01:13.131,73.131,497,2029,36.30573248407644
00:01:13.184,73.184,497,2029,36.30573248407644
00:01:13.409,73.409,497,2029,36.30573248407644
00:01:13.462,73.462,498,2029,36.30573248407644
00:01:13.687,73.687,496,2029,36.30573248407644
00:01:13.747,73.747,498,2029,36.30573248407644
00:01:13.998,73.998,497,2029,36.30573248407644
00:01:14.064,74.064,496,2029,36.30573248407644
00:01:14.309,74.309,497,2029,36.30573248407644
00:01:14.362,74.362,497,2029,36.30573248407644
00:01:14.573,74.57300000000001,497,2029,35.98726114649682
00:01:14.626,74.626,497,2029,35.98726114649682
00:01:14.818,74.818,498,2029,35.98726114649682
00:01:14.865,74.865,497,2029,35.98726114649682
00:01:15.083,75.083,497,2029,36.30573248407644
00:01:15.136,75.136,497,2029,36.30573248407644
00:01:15.347,75.347,497,2029,36.30573248407644
00:01:15.400,75.4,497,2029,36.30573248407644
00:01:15.639,75.639,497,2029,35.98726114649682
00:01:15.691,75.691,497,2029,35.98726114649682
00:01:15.877,75.877,497,2029,36.30573248407644
00:01:15.923,75.923,497,2029,36.30573248407644
