timestamp,time,force,position,strain
00:07:53.103,473.103,407,14466,19.4852941176471
00:07:53.288,473.288,406,14466,19.4852941176471
00:07:53.327,473.327,407,14466,19.4852941176471
00:07:53.533,473.533,406,14466,19.4852941176471
00:07:53.579,473.579,407,14466,19.4852941176471
00:07:53.777,473.777,406,14466,19.4852941176471
00:07:53.810,473.81,407,14466,19.4852941176471
00:07:54.009,474.009,407,14466,19.4852941176471
00:07:54.049,474.049,407,14466,19.4852941176471
00:07:54.240,474.24,407,14466,19.4852941176471
00:07:54.280,474.28,406,14466,19.4852941176471
00:07:54.472,474.472,407,14466,19.4852941176471
00:07:54.512,474.512,406,14466,19.4852941176471
00:07:54.703,474.703,407,14466,19.4852941176471
00:07:54.750,474.75,407,14466,19.4852941176471
00:07:54.935,474.935,407,14466,19.4852941176471
00:07:54.975,474.975,407,14466,19.4852941176471
00:07:55.167,475.167,407,14466,19.4852941176471
00:07:55.206,475.206,407,14466,19.4852941176471
00:07:55.398,475.398,406,14466,19.4852941176471
00:07:55.438,475.438,407,14466,19.4852941176471
00:07:55.630,475.63,407,14466,19.4852941176471
00:07:55.676,475.676,407,14466,19.4852941176471
00:07:55.901,475.901,407,14466,19.4852941176471
00:07:55.947,475.947,407,14466,19.4852941176471
00:07:56.152,476.152,407,14466,19.4852941176471
00:07:56.199,476.199,407,14466,19.4852941176471
00:07:56.450,476.45,407,14466,19.4852941176471
00:07:56.503,476.503,407,14466,19.4852941176471
00:07:56.715,476.715,407,14466,19.4852941176471
00:07:56.761,476.761,407,14466,19.4852941176471
00:07:56.973,476.973,406,14466,19.4852941176471
00:07:57.019,477.019,407,14466,19.4852941176471
00:07:57.231,477.231,406,14466,19.4852941176471
00:07:57.277,477.277,406,14466,19.4852941176471
00:07:57.482,477.482,406,14466,19.4852941176471
00:07:57.528,477.528,406,14466,19.4852941176471
00:07:57.740,477.74,406,14466,19.4852941176471
00:07:57.786,477.786,406,14466,19.4852941176471
00:07:58.005,478.005,407,14466,19.4852941176471
00:07:58.051,478.051,407,14466,19.4852941176471
00:07:58.269,478.269,406,14466,19.4852941176471
00:07:58.309,478.309,407,14466,19.4852941176471
00:07:58.534,478.534,407,14466,19.4852941176471
00:07:58.580,478.58,407,14466,19.4852941176471
00:07:58.792,478.792,407,14466,19.4852941176471
00:07:58.845,478.845,407,14466,19.4852941176471
00:07:59.070,479.07,407,14466,19.4852941176471
00:07:59.116,479.116,407,14466,19.4852941176471
00:07:59.334,479.334,407,14466,19.4852941176471
00:07:59.381,479.381,406,14466,19.4852941176471
00:07:59.586,479.586,407,14466,19.4852941176471
