timestamp,time,force,position,strain
None,0,0,0,0
None,0,0,0,0
None,0,0,0,0
None,0,0,0,0
None,0,0,0,0
00:00:00.008,0.008,16,8147,0
00:00:00.233,0.233,15,8147,0
00:00:00.286,0.286,16,8147,0
00:00:00.491,0.491,16,8147,0
00:00:00.544,0.544,16,8147,0
00:00:00.755,0.755,16,8147,0
00:00:00.802,0.802,15,8147,0
00:00:01.000,1,16,8147,0
00:00:01.053,1.053,16,8147,0
00:00:01.245,1.245,15,8147,0
00:00:01.285,1.285,16,8147,0
00:00:01.483,1.483,16,8147,0
00:00:01.529,1.529,16,8147,0
00:00:01.728,1.728,15,8147,0
00:00:01.774,1.774,15,8147,0
00:00:01.953,1.953,16,8147,0.462962962962962
00:00:01.999,1.999,16,8147,0.462962962962962
00:00:02.211,2.211,16,8147,0
00:00:02.257,2.257,16,8147,0
00:00:02.449,2.449,15,8147,0
00:00:02.495,2.495,16,8147,0
00:00:02.674,2.674,15,8147,0.462962962962962
00:00:02.720,2.72,15,8147,0.462962962962962
00:00:02.899,2.899,15,8147,0
00:00:02.938,2.938,15,8147,0
00:00:03.137,3.137,15,8147,0
00:00:03.183,3.183,16,8147,0
00:00:03.362,3.362,15,8147,0
00:00:03.401,3.401,15,8147,0
00:00:03.580,3.58,15,8147,0
00:00:03.626,3.626,14,8147,0
00:00:03.831,3.831,15,8147,0
00:00:03.878,3.878,15,8147,0
00:00:04.056,4.056,16,8147,0
00:00:04.109,4.109,15,8147,0
00:00:04.327,4.327,16,8147,0
00:00:04.374,4.374,16,8147,0
00:00:04.579,4.579,15,8147,0
00:00:04.625,4.625,15,8147,0
00:00:04.824,4.824,16,8147,0
00:00:04.870,4.87,16,8147,0
00:00:05.055,5.055,15,8147,0
00:00:05.101,5.101,15,8147,0
00:00:05.287,5.287,15,8147,0
00:00:05.333,5.333,15,8147,0
00:00:05.511,5.511,15,8147,0
00:00:05.551,5.551,15,8147,0
00:00:05.730,5.73,15,8147,0
00:00:05.776,5.776,16,8147,0
00:00:05.961,5.961,15,8147,0
00:00:06.008,6.008,15,8147,0
00:00:06.199,6.199,16,8147,0
00:00:06.239,6.239,16,8147,0
00:00:06.438,6.438,15,8147,0
00:00:06.484,6.484,15,8147,0
00:00:06.662,6.662,15,8147,0
00:00:06.702,6.702,15,8147,0
00:00:06.874,6.874,15,8147,0.462962962962962
00:00:06.914,6.914,15,8147,0.462962962962962
00:00:07.092,7.092,15,8147,0
00:00:07.139,7.139,16,8147,0
00:00:07.317,7.317,15,8147,0
00:00:07.357,7.357,15,8147,0
00:00:07.542,7.542,15,8147,0
00:00:07.588,7.588,15,8147,0
00:00:07.780,7.78,16,8147,0
00:00:07.860,7.86,15,8147,0
00:00:08.071,8.071,15,8147,0
00:00:08.118,8.118,15,8147,0
00:00:08.336,8.336,14,8213,0
00:00:08.389,8.389,16,8234,0
00:00:08.594,8.594,16,8320,0
00:00:08.647,8.647,16,8340,0
00:00:08.865,8.865,16,8418,0
00:00:08.911,8.911,16,8439,0
00:00:09.117,9.117,18,8527,0
00:00:09.163,9.163,20,8548,0
00:00:09.374,9.374,23,8629,0.462962962962962
00:00:09.427,9.427,23,8652,0.462962962962962
00:00:09.639,9.639,26,8735,0.462962962962962
00:00:09.692,9.692,28,8753,0.462962962962962
00:00:09.924,9.924,32,8823,0
00:00:09.983,9.983,33,8840,0
00:00:10.208,10.208,40,8913,0
00:00:10.261,10.261,41,8930,0
00:00:10.479,10.479,48,8994,0
00:00:10.539,10.539,49,9008,0
00:00:10.757,10.757,56,9067,0
00:00:10.810,10.81,57,9082,0
00:00:11.035,11.035,67,9146,0
00:00:11.088,11.088,70,9162,0
00:00:11.313,11.313,82,9218,0
00:00:11.366,11.366,84,9231,0
00:00:11.584,11.584,96,9289,1.38888888888889
00:00:11.643,11.643,100,9307,1.38888888888889
00:00:11.862,11.862,116,9370,-1.38888888888889
00:00:11.915,11.915,121,9386,-1.38888888888889
00:00:12.133,12.133,138,9441,2.31481481481481
00:00:12.192,12.192,143,9457,2.31481481481481
00:00:12.411,12.411,166,9525,1.85185185185185
00:00:12.464,12.464,172,9543,1.85185185185185
00:00:12.689,12.689,203,9613,3.24074074074075
00:00:12.748,12.748,212,9631,3.24074074074075
00:00:12.980,12.98,245,9712,4.16666666666666
00:00:13.032,13.032,258,9733,4.16666666666666
00:00:13.257,13.257,308,9818,5.55555555555556
00:00:13.310,13.31,322,9837,5.55555555555556
00:00:13.535,13.535,379,9939,7.87037037037037
00:00:13.595,13.595,399,9969,7.87037037037037
00:00:13.826,13.826,469,10080,10.6481481481482
00:00:13.879,13.879,482,10111,10.6481481481482
00:00:14.131,14.131,538,10254,12.037037037037
00:00:14.190,14.19,544,10254,12.037037037037
00:00:14.422,14.422,545,10254,12.962962962963
00:00:14.475,14.475,546,10254,12.962962962963
00:00:14.706,14.706,546,10254,13.4259259259259
00:00:14.759,14.759,547,10254,13.4259259259259
00:00:14.977,14.977,545,10254,13.4259259259259
00:00:15.024,15.024,547,10254,13.4259259259259
00:00:15.215,15.215,547,10254,13.8888888888889
00:00:15.262,15.262,546,10254,13.8888888888889
00:00:15.460,15.46,547,10254,14.3518518518518
00:00:15.500,15.5,548,10254,14.3518518518518
00:00:15.678,15.678,547,10254,14.3518518518518
00:00:15.711,15.711,547,10254,14.3518518518518
00:00:15.890,15.89,547,10254,14.3518518518518
00:00:15.930,15.93,548,10254,14.3518518518518
00:00:16.108,16.108,547,10254,14.3518518518518
00:00:16.148,16.148,547,10254,14.3518518518518
00:00:16.327,16.327,547,10254,14.8148148148148
00:00:16.366,16.366,547,10254,14.8148148148148
00:00:16.565,16.565,546,10254,14.8148148148148
00:00:16.611,16.611,548,10254,14.8148148148148
00:00:16.809,16.809,547,10254,15.2777777777778
00:00:16.849,16.849,548,10254,15.2777777777778
00:00:17.041,17.041,548,10254,15.2777777777778
00:00:17.081,17.081,548,10254,15.2777777777778
00:00:17.272,17.272,548,10254,15.2777777777778
00:00:17.312,17.312,549,10254,15.2777777777778
00:00:17.497,17.497,548,10254,15.7407407407407
00:00:17.544,17.544,548,10254,15.7407407407407
00:00:17.716,17.716,548,10254,15.7407407407407
00:00:17.749,17.749,547,10254,15.7407407407407
00:00:17.927,17.927,548,10254,15.7407407407407
00:00:17.967,17.967,547,10254,15.7407407407407
00:00:18.146,18.146,548,10254,15.7407407407407
00:00:18.192,18.192,547,10254,15.7407407407407
00:00:18.384,18.384,548,10254,15.7407407407407
00:00:18.423,18.423,547,10254,15.7407407407407
00:00:18.602,18.602,548,10254,16.2037037037037
00:00:18.642,18.642,548,10254,16.2037037037037
00:00:18.847,18.847,548,10254,16.2037037037037
00:00:18.886,18.886,547,10254,16.2037037037037
00:00:19.058,19.058,548,10254,16.2037037037037
00:00:19.098,19.098,548,10254,16.2037037037037
00:00:19.283,19.283,548,10254,16.6666666666667
00:00:19.323,19.323,548,10254,16.6666666666667
00:00:19.521,19.521,548,10254,16.6666666666667
00:00:19.561,19.561,548,10254,16.6666666666667
00:00:19.740,19.74,548,10254,16.6666666666667
00:00:19.779,19.779,548,10254,16.6666666666667
00:00:19.958,19.958,549,10254,16.6666666666667
00:00:20.004,20.004,549,10254,16.6666666666667
00:00:20.183,20.183,548,10254,16.6666666666667
00:00:20.223,20.223,548,10254,16.6666666666667
00:00:20.394,20.394,548,10254,16.6666666666667
00:00:20.428,20.428,548,10254,16.6666666666667
00:00:20.606,20.606,548,10254,16.6666666666667
00:00:20.646,20.646,549,10254,16.6666666666667
00:00:20.824,20.824,548,10254,16.6666666666667
00:00:20.864,20.864,547,10254,16.6666666666667
00:00:21.043,21.043,548,10254,16.6666666666667
00:00:21.082,21.082,549,10254,16.6666666666667
00:00:21.261,21.261,549,10254,16.6666666666667
00:00:21.301,21.301,548,10254,16.6666666666667
00:00:21.473,21.473,548,10254,16.6666666666667
00:00:21.512,21.512,548,10254,16.6666666666667
00:00:21.691,21.691,547,10254,17.1296296296296
00:00:21.737,21.737,548,10254,17.1296296296296
00:00:21.922,21.922,549,10254,17.1296296296296
00:00:21.962,21.962,549,10254,17.1296296296296
